"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-641-20.local",,,,"User:","pg27752"
"Cmdline:","dstat -cdmrn --integer --output OMP_dstat.txt",,,,"Date:","24 Mar 2015 15:21:27 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"io/total",,"net/total",
74.483,0.250,25.266,0.0,0.0,0.0,0.0,0.0,1594777600.0,140050432.0,74149888.0,65849556992.0,0.0,0.0,0.0,0.0
74.412,0.251,25.337,0.0,0.0,0.0,0.0,0.0,1594773504.0,140050432.0,74153984.0,65849556992.0,0.0,0.0,60.0,0.0
74.038,0.250,25.680,0.0,0.0,0.031,0.0,0.0,1594773504.0,140050432.0,74153984.0,65849556992.0,0.0,0.0,0.0,0.0
73.721,0.220,26.060,0.0,0.0,0.0,0.0,0.0,1594736640.0,140050432.0,74158080.0,65849589760.0,0.0,0.0,60.0,0.0
74.029,0.251,25.721,0.0,0.0,0.0,0.0,0.0,1594855424.0,140050432.0,74166272.0,65849462784.0,0.0,0.0,0.0,0.0
72.295,0.250,27.455,0.0,0.0,0.0,0.0,0.0,1594851328.0,140050432.0,74170368.0,65849462784.0,0.0,0.0,60.0,0.0
74.210,0.250,25.540,0.0,0.0,0.0,0.0,0.0,1594859520.0,140050432.0,74170368.0,65849454592.0,0.0,0.0,0.0,0.0
75.431,0.251,24.318,0.0,0.0,0.0,0.0,0.0,1594847232.0,140050432.0,74174464.0,65849462784.0,0.0,0.0,272.0,4902.0
73.630,0.219,26.151,0.0,0.0,0.0,0.0,0.0,1594843136.0,140050432.0,74178560.0,65849462784.0,0.0,0.0,0.0,0.0
74.373,0.282,25.345,0.0,0.0,0.0,0.0,0.0,1594974208.0,140050432.0,74182656.0,65849327616.0,0.0,0.0,182.0,252.0
73.729,0.220,26.051,0.0,0.0,0.0,0.0,0.0,1594974208.0,140050432.0,74182656.0,65849327616.0,0.0,0.0,0.0,0.0
72.208,0.251,27.541,0.0,0.0,0.0,0.0,0.0,1594961920.0,140050432.0,74186752.0,65849335808.0,0.0,0.0,120.0,0.0
56.168,0.344,43.488,0.0,0.0,0.0,0.0,0.0,975409152.0,140050432.0,74194944.0,66468880384.0,0.0,0.0,0.0,0.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,975175680.0,140050432.0,74330112.0,66468978688.0,0.0,0.0,146005.0,10555.0
3.129,0.031,96.809,0.0,0.0,0.031,0.0,0.0,974635008.0,140050432.0,74334208.0,66469515264.0,0.0,0.0,0.0,0.0
3.158,0.063,96.779,0.0,0.0,0.0,0.0,0.0,974635008.0,140050432.0,74334208.0,66469515264.0,0.0,0.0,120.0,0.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,974618624.0,140050432.0,74342400.0,66469523456.0,0.0,0.0,0.0,0.0
3.129,0.031,96.840,0.0,0.0,0.0,0.0,0.0,974594048.0,140050432.0,74342400.0,66469548032.0,0.0,0.0,602.0,95364.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,974594048.0,140050432.0,74342400.0,66469548032.0,0.0,0.0,0.0,0.0
3.128,0.031,96.810,0.0,0.0,0.031,0.0,0.0,974594048.0,140050432.0,74342400.0,66469548032.0,0.0,0.0,180.0,0.0
3.158,0.063,96.779,0.0,0.0,0.0,0.0,4096.0,974458880.0,140050432.0,74350592.0,66469675008.0,0.0,1.0,0.0,0.0
3.159,0.094,96.747,0.0,0.0,0.0,0.0,0.0,974385152.0,140050432.0,74350592.0,66469748736.0,0.0,0.0,4802.0,4592.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,974376960.0,140050432.0,74358784.0,66469748736.0,0.0,0.0,0.0,0.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,974376960.0,140050432.0,74358784.0,66469748736.0,0.0,0.0,0.0,0.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,974381056.0,140050432.0,74362880.0,66469740544.0,0.0,0.0,0.0,0.0
3.128,0.094,96.778,0.0,0.0,0.0,0.0,0.0,974348288.0,140050432.0,74362880.0,66469773312.0,0.0,0.0,60.0,3770.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,974233600.0,140050432.0,74366976.0,66469883904.0,0.0,0.0,0.0,0.0
3.161,0.031,96.808,0.0,0.0,0.0,0.0,0.0,974233600.0,140050432.0,74366976.0,66469883904.0,0.0,0.0,1382.0,1050.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,974225408.0,140050432.0,74375168.0,66469883904.0,0.0,0.0,0.0,0.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,974098432.0,140050432.0,74375168.0,66470010880.0,0.0,0.0,683.0,572.0
3.160,0.063,96.777,0.0,0.0,0.0,0.0,0.0,974086144.0,140050432.0,74379264.0,66470019072.0,0.0,0.0,0.0,0.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,974086144.0,140050432.0,74379264.0,66470019072.0,0.0,0.0,0.0,0.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,973946880.0,140050432.0,74391552.0,66470146048.0,0.0,0.0,0.0,0.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,973803520.0,140050432.0,74391552.0,66470289408.0,0.0,0.0,0.0,0.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,973799424.0,140050432.0,74395648.0,66470289408.0,0.0,0.0,0.0,0.0
3.159,0.063,96.747,0.0,0.0,0.031,0.0,0.0,973791232.0,140050432.0,74395648.0,66470297600.0,0.0,0.0,217.0,225.0
3.131,0.094,96.619,0.157,0.0,0.0,0.0,0.0,959758336.0,140054528.0,74395648.0,66484326400.0,0.0,0.0,0.0,0.0
5.507,1.377,93.210,-0.094,0.0,0.0,8192.0,0.0,1018429440.0,140058624.0,74399744.0,66425647104.0,2.0,0.0,34337.0,21314.0
6.189,0.125,93.686,0.0,0.0,0.0,0.0,0.0,1102741504.0,140058624.0,74457088.0,66341277696.0,0.0,0.0,0.0,0.0
6.191,0.094,93.715,0.0,0.0,0.0,0.0,0.0,1169977344.0,140058624.0,74457088.0,66274041856.0,0.0,0.0,925.0,866.0
6.254,0.063,93.684,0.0,0.0,0.0,0.0,0.0,1218035712.0,140058624.0,74465280.0,66225975296.0,0.0,0.0,0.0,0.0
6.287,0.156,93.306,0.250,0.0,0.0,0.0,0.0,1271926784.0,140062720.0,74461184.0,66172084224.0,0.0,0.0,0.0,0.0
9.287,1.220,89.087,0.407,0.0,0.0,0.0,135168.0,1452433408.0,140062720.0,74510336.0,65991528448.0,0.0,33.0,0.0,0.0
9.284,0.156,90.560,0.0,0.0,0.0,0.0,0.0,1597222912.0,140062720.0,74518528.0,65846730752.0,0.0,0.0,10988.0,5297.0
9.315,0.125,90.560,0.0,0.0,0.0,0.0,0.0,1704816640.0,140062720.0,74522624.0,65739132928.0,0.0,0.0,0.0,0.0
9.315,0.125,90.560,0.0,0.0,0.0,0.0,0.0,1801150464.0,140062720.0,74522624.0,65642799104.0,0.0,0.0,0.0,0.0
9.318,0.094,90.588,0.0,0.0,0.0,0.0,0.0,1901551616.0,140062720.0,74530816.0,65542389760.0,0.0,0.0,0.0,0.0
9.350,0.094,89.931,0.625,0.0,0.0,0.0,65536.0,2002214912.0,140066816.0,74526720.0,65441726464.0,0.0,16.0,982.0,96576.0
9.196,0.188,90.616,0.0,0.0,0.0,0.0,0.0,1486913536.0,140066816.0,74711040.0,65956843520.0,0.0,0.0,0.0,0.0
9.227,0.188,90.585,0.0,0.0,0.0,0.0,0.0,1705611264.0,140066816.0,74715136.0,65738141696.0,0.0,0.0,144266.0,61762.0
9.344,0.125,90.531,0.0,0.0,0.0,0.0,0.0,1800474624.0,140066816.0,74731520.0,65643261952.0,0.0,0.0,0.0,0.0
9.318,0.094,90.588,0.0,0.0,0.0,0.0,0.0,1901260800.0,140066816.0,74735616.0,65542471680.0,0.0,0.0,182.0,252.0
9.312,0.094,90.594,0.0,0.0,0.0,0.0,0.0,1995612160.0,140066816.0,74739712.0,65448116224.0,0.0,0.0,0.0,0.0
9.259,0.156,89.959,0.626,0.0,0.0,0.0,73728.0,1508110336.0,140075008.0,74735616.0,65935613952.0,0.0,18.0,3682.0,55636.0
9.281,0.156,90.562,0.0,0.0,0.0,0.0,0.0,1615056896.0,140075008.0,74735616.0,65828667392.0,0.0,0.0,0.0,0.0
9.321,0.094,90.585,0.0,0.0,0.0,0.0,0.0,1717628928.0,140075008.0,74805248.0,65726025728.0,0.0,0.0,0.0,0.0
9.321,0.125,90.554,0.0,0.0,0.0,0.0,0.0,1824583680.0,140075008.0,74805248.0,65619070976.0,0.0,0.0,0.0,0.0
9.321,0.094,90.585,0.0,0.0,0.0,0.0,0.0,1929326592.0,140075008.0,74809344.0,65514323968.0,0.0,0.0,242.0,252.0
9.256,0.188,90.557,0.0,0.0,0.0,0.0,0.0,1511337984.0,140075008.0,74813440.0,65932308480.0,0.0,0.0,0.0,0.0
9.324,0.094,90.582,0.0,0.0,0.0,0.0,0.0,1614422016.0,140075008.0,74878976.0,65829158912.0,0.0,0.0,4053.0,56029.0
9.338,0.094,90.568,0.0,0.0,0.0,0.0,0.0,1712873472.0,140075008.0,74866688.0,65730719744.0,0.0,0.0,0.0,0.0
9.315,0.125,90.560,0.0,0.0,0.0,0.0,0.0,1811263488.0,140075008.0,74874880.0,65632321536.0,0.0,0.0,0.0,0.0
9.321,0.094,90.585,0.0,0.0,0.0,0.0,0.0,1905627136.0,140075008.0,74874880.0,65537957888.0,0.0,0.0,0.0,0.0
9.225,0.188,89.931,0.657,0.0,0.0,0.0,73728.0,1483030528.0,140087296.0,74866688.0,65960550400.0,0.0,18.0,3552.0,55118.0
9.290,0.094,90.616,0.0,0.0,0.0,0.0,0.0,1581080576.0,140087296.0,74866688.0,65862500352.0,0.0,0.0,0.0,0.0
9.321,0.156,90.522,0.0,0.0,0.0,0.0,0.0,1670914048.0,140087296.0,74940416.0,65772593152.0,0.0,0.0,60.0,0.0
9.284,0.156,90.528,0.0,0.0,0.031,0.0,0.0,1767514112.0,140087296.0,74944512.0,65675988992.0,0.0,0.0,0.0,0.0
9.384,0.063,90.554,0.0,0.0,0.0,0.0,0.0,1853939712.0,140087296.0,74944512.0,65589563392.0,0.0,0.0,5044.0,11866.0
9.318,0.094,90.588,0.0,0.0,0.0,0.0,0.0,1939603456.0,140087296.0,74944512.0,65503899648.0,0.0,0.0,0.0,0.0
9.358,0.094,90.548,0.0,0.0,0.0,0.0,0.0,2038153216.0,140087296.0,74952704.0,65405341696.0,0.0,0.0,182.0,252.0
9.315,0.094,90.591,0.0,0.0,0.0,0.0,28672.0,2130300928.0,140087296.0,74952704.0,65313193984.0,0.0,7.0,0.0,0.0
7.290,0.282,92.428,0.0,0.0,0.0,0.0,0.0,1541500928.0,140087296.0,74956800.0,65901989888.0,0.0,0.0,13054.0,63307.0
6.260,0.063,93.678,0.0,0.0,0.0,0.0,0.0,1589624832.0,140087296.0,74915840.0,65853906944.0,0.0,0.0,0.0,0.0
6.225,0.094,93.682,0.0,0.0,0.0,0.0,0.0,1625595904.0,140087296.0,74985472.0,65817866240.0,0.0,0.0,0.0,0.0
6.250,0.125,93.625,0.0,0.0,0.0,0.0,0.0,1665224704.0,140087296.0,74985472.0,65778237440.0,0.0,0.0,0.0,0.0
6.221,0.094,93.092,0.594,0.0,0.0,0.0,131072.0,1709260800.0,140095488.0,74981376.0,65734197248.0,0.0,15.0,683.0,572.0
4.506,0.219,95.213,0.063,0.0,0.0,0.0,53248.0,1131552768.0,140099584.0,75059200.0,66311823360.0,0.0,13.0,0.0,0.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1106251776.0,140099584.0,75063296.0,66337120256.0,0.0,0.0,12282.0,159405.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1106018304.0,140099584.0,75022336.0,66337394688.0,0.0,0.0,0.0,0.0
3.159,0.063,96.778,0.0,0.0,0.0,0.0,0.0,1105760256.0,140099584.0,75026432.0,66337648640.0,0.0,0.0,217.0,225.0
3.131,0.063,96.212,0.595,0.0,0.0,0.0,65536.0,1105620992.0,140103680.0,75030528.0,66337779712.0,0.0,16.0,0.0,0.0
3.129,0.063,96.746,0.063,0.0,0.0,0.0,49152.0,1105473536.0,140107776.0,75034624.0,66337918976.0,0.0,12.0,182.0,252.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,1105174528.0,140107776.0,75038720.0,66338213888.0,0.0,0.0,0.0,0.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1104879616.0,140107776.0,75042816.0,66338504704.0,0.0,0.0,60.0,0.0
3.129,0.063,96.777,0.0,0.0,0.031,0.0,0.0,1104633856.0,140107776.0,75042816.0,66338750464.0,0.0,0.0,0.0,0.0
3.160,0.063,96.777,0.0,0.0,0.0,0.0,0.0,1104412672.0,140107776.0,75051008.0,66338963456.0,0.0,0.0,803.0,4384.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,1104277504.0,140107776.0,75051008.0,66339098624.0,0.0,0.0,0.0,0.0
3.160,0.031,96.809,0.0,0.0,0.0,0.0,0.0,1104031744.0,140107776.0,75055104.0,66339340288.0,0.0,0.0,182.0,252.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1103650816.0,140107776.0,75055104.0,66339721216.0,0.0,0.0,0.0,0.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1103511552.0,140107776.0,75059200.0,66339856384.0,0.0,0.0,68.0,662.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,1103257600.0,140107776.0,75059200.0,66340110336.0,0.0,0.0,0.0,0.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,1103253504.0,140107776.0,75063296.0,66340110336.0,0.0,0.0,60.0,0.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1103126528.0,140107776.0,75063296.0,66340237312.0,0.0,0.0,0.0,0.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,1102979072.0,140107776.0,75075584.0,66340372480.0,0.0,0.0,60.0,0.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1102495744.0,140107776.0,75075584.0,66340855808.0,0.0,0.0,0.0,0.0
3.160,0.063,96.777,0.0,0.0,0.0,0.0,0.0,1102491648.0,140107776.0,75079680.0,66340855808.0,0.0,0.0,120.0,0.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,1102241792.0,140107776.0,75083776.0,66341101568.0,0.0,0.0,0.0,0.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,1102110720.0,140107776.0,75087872.0,66341228544.0,0.0,0.0,512.0,6468.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1102110720.0,140107776.0,75087872.0,66341228544.0,0.0,0.0,0.0,0.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,1101979648.0,140107776.0,75091968.0,66341355520.0,0.0,0.0,542.0,252.0
3.158,0.063,96.123,0.625,0.0,0.031,0.0,12288.0,1101852672.0,140107776.0,75091968.0,66341482496.0,0.0,3.0,0.0,0.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,1101975552.0,140107776.0,75096064.0,66341355520.0,0.0,0.0,120.0,0.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1101848576.0,140107776.0,75096064.0,66341482496.0,0.0,0.0,0.0,0.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,1101729792.0,140107776.0,75100160.0,66341597184.0,0.0,0.0,923.0,575.0
3.160,0.063,96.777,0.0,0.0,0.0,0.0,0.0,1101475840.0,140107776.0,75100160.0,66341851136.0,0.0,0.0,0.0,0.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,4096.0,1101451264.0,140107776.0,75108352.0,66341867520.0,0.0,1.0,60.0,0.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1101332480.0,140107776.0,75108352.0,66341986304.0,0.0,0.0,0.0,0.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,1101324288.0,140107776.0,75116544.0,66341986304.0,0.0,0.0,982.0,98038.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1101279232.0,140107776.0,75116544.0,66342031360.0,0.0,0.0,0.0,0.0
3.131,0.031,96.243,0.595,0.0,0.0,0.0,28672.0,1101148160.0,140111872.0,75116544.0,66342158336.0,0.0,7.0,3086.0,2704.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,126976.0,1101217792.0,140111872.0,75120640.0,66342084608.0,0.0,23.0,0.0,0.0
3.160,0.094,96.746,0.0,0.0,0.0,0.0,0.0,1101209600.0,140111872.0,75124736.0,66342088704.0,0.0,0.0,4682.0,4592.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1101144064.0,140111872.0,75124736.0,66342154240.0,0.0,0.0,0.0,0.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,1101127680.0,140111872.0,75132928.0,66342162432.0,0.0,0.0,0.0,0.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1101000704.0,140111872.0,75132928.0,66342289408.0,0.0,0.0,0.0,0.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1100992512.0,140111872.0,75141120.0,66342289408.0,0.0,0.0,0.0,0.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,1101000704.0,140111872.0,75141120.0,66342281216.0,0.0,0.0,0.0,0.0
3.161,0.031,96.808,0.0,0.0,0.0,0.0,0.0,1100996608.0,140111872.0,75145216.0,66342281216.0,0.0,0.0,1322.0,1050.0
3.128,0.063,96.778,0.0,0.0,0.031,0.0,0.0,1100992512.0,140111872.0,75149312.0,66342281216.0,0.0,0.0,0.0,0.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1100988416.0,140111872.0,75153408.0,66342281216.0,0.0,0.0,683.0,572.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1100939264.0,140111872.0,75153408.0,66342330368.0,0.0,0.0,0.0,0.0
3.160,0.063,96.777,0.0,0.0,0.0,0.0,0.0,1100931072.0,140111872.0,75161600.0,66342330368.0,0.0,0.0,0.0,0.0
3.130,0.094,96.776,0.0,0.0,0.0,0.0,0.0,1100931072.0,140111872.0,75161600.0,66342330368.0,0.0,0.0,0.0,0.0
3.132,0.063,96.806,0.0,0.0,0.0,0.0,0.0,1100922880.0,140111872.0,75169792.0,66342330368.0,0.0,0.0,0.0,0.0
3.133,0.063,96.805,0.0,0.0,0.0,0.0,0.0,1100931072.0,140111872.0,75169792.0,66342322176.0,0.0,0.0,0.0,0.0
3.160,0.063,96.777,0.0,0.0,0.0,0.0,0.0,1100783616.0,140111872.0,75173888.0,66342465536.0,0.0,0.0,217.0,225.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,1100787712.0,140111872.0,75177984.0,66342457344.0,0.0,0.0,0.0,0.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1100783616.0,140111872.0,75182080.0,66342457344.0,0.0,0.0,272.0,5530.0
3.159,0.063,96.747,0.0,0.0,0.031,0.0,0.0,1100783616.0,140111872.0,75182080.0,66342457344.0,0.0,0.0,0.0,0.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1100783616.0,140111872.0,75182080.0,66342457344.0,0.0,0.0,985.0,866.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1100783616.0,140111872.0,75182080.0,66342457344.0,0.0,0.0,0.0,0.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1100775424.0,140111872.0,75190272.0,66342457344.0,0.0,0.0,0.0,0.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,1100775424.0,140111872.0,75190272.0,66342457344.0,0.0,0.0,0.0,0.0
3.159,0.063,96.747,0.0,0.0,0.031,0.0,0.0,1100763136.0,140111872.0,75194368.0,66342465536.0,0.0,0.0,68.0,662.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1100763136.0,140111872.0,75194368.0,66342465536.0,0.0,0.0,0.0,0.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1100750848.0,140111872.0,75206656.0,66342465536.0,0.0,0.0,60.0,0.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,1100759040.0,140111872.0,75206656.0,66342457344.0,0.0,0.0,0.0,0.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1100750848.0,140111872.0,75210752.0,66342461440.0,0.0,0.0,602.0,98288.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1100750848.0,140111872.0,75210752.0,66342461440.0,0.0,0.0,0.0,0.0
3.162,0.031,96.807,0.0,0.0,0.0,0.0,0.0,1100746752.0,140111872.0,75214848.0,66342461440.0,0.0,0.0,60.0,0.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1100746752.0,140111872.0,75214848.0,66342461440.0,0.0,0.0,0.0,0.0
3.129,0.063,96.777,0.0,0.0,0.031,0.0,0.0,1100742656.0,140111872.0,75218944.0,66342461440.0,0.0,0.0,182.0,252.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1100742656.0,140111872.0,75218944.0,66342461440.0,0.0,0.0,0.0,0.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1100857344.0,140111872.0,75231232.0,66342334464.0,0.0,0.0,0.0,0.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1100857344.0,140111872.0,75231232.0,66342334464.0,0.0,0.0,0.0,0.0
3.160,0.031,96.809,0.0,0.0,0.0,0.0,0.0,1100845056.0,140111872.0,75235328.0,66342342656.0,0.0,0.0,120.0,12524.0
3.130,0.094,96.776,0.0,0.0,0.0,0.0,0.0,1100853248.0,140111872.0,75235328.0,66342334464.0,0.0,0.0,0.0,0.0
3.128,0.063,96.778,0.0,0.0,0.031,0.0,0.0,1100857344.0,140111872.0,75239424.0,66342326272.0,0.0,0.0,302.0,252.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,1100857344.0,140111872.0,75239424.0,66342326272.0,0.0,0.0,0.0,0.0
3.159,0.063,96.778,0.0,0.0,0.0,0.0,0.0,1100853248.0,140111872.0,75243520.0,66342326272.0,0.0,0.0,683.0,575.0
3.132,0.063,96.806,0.0,0.0,0.0,0.0,0.0,1100853248.0,140111872.0,75243520.0,66342326272.0,0.0,0.0,0.0,0.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1100845056.0,140111872.0,75251712.0,66342326272.0,0.0,0.0,0.0,0.0
3.160,0.063,96.777,0.0,0.0,0.0,0.0,0.0,1100845056.0,140111872.0,75251712.0,66342326272.0,0.0,0.0,0.0,0.0
3.129,0.063,96.777,0.0,0.0,0.031,0.0,0.0,1100828672.0,140111872.0,75259904.0,66342334464.0,0.0,0.0,60.0,0.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1100828672.0,140111872.0,75259904.0,66342334464.0,0.0,0.0,0.0,0.0
3.160,0.063,96.777,0.0,0.0,0.0,0.0,0.0,1100824576.0,140111872.0,75264000.0,66342334464.0,0.0,0.0,0.0,0.0
3.131,0.094,96.775,0.0,0.0,0.0,0.0,0.0,1100959744.0,140111872.0,75264000.0,66342199296.0,0.0,0.0,0.0,0.0
3.159,0.063,96.778,0.0,0.0,0.0,0.0,0.0,1100955648.0,140111872.0,75268096.0,66342199296.0,0.0,0.0,5176.0,9440.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,1100951552.0,140111872.0,75272192.0,66342199296.0,0.0,0.0,0.0,0.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1101070336.0,140111872.0,75280384.0,66342072320.0,0.0,0.0,182.0,252.0
3.129,0.063,96.777,0.0,0.0,0.031,0.0,0.0,1101070336.0,140111872.0,75280384.0,66342072320.0,0.0,0.0,0.0,0.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1101058048.0,140111872.0,75284480.0,66342080512.0,0.0,0.0,1140.0,798.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1101058048.0,140111872.0,75284480.0,66342080512.0,0.0,0.0,0.0,0.0
3.161,0.031,96.808,0.0,0.0,0.0,0.0,0.0,1101049856.0,140111872.0,75292672.0,66342080512.0,0.0,0.0,60.0,0.0
3.130,0.031,96.808,0.0,0.0,0.031,0.0,0.0,1101049856.0,140111872.0,75292672.0,66342080512.0,0.0,0.0,0.0,0.0
3.128,0.094,96.778,0.0,0.0,0.0,0.0,0.0,1100906496.0,140111872.0,75300864.0,66342215680.0,0.0,0.0,803.0,572.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1100914688.0,140111872.0,75300864.0,66342207488.0,0.0,0.0,0.0,0.0
3.161,0.031,96.808,0.0,0.0,0.0,0.0,0.0,1100910592.0,140111872.0,75304960.0,66342207488.0,0.0,0.0,1368.0,99706.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1100910592.0,140111872.0,75304960.0,66342207488.0,0.0,0.0,0.0,0.0
3.131,0.031,96.243,0.595,0.0,0.0,0.0,12288.0,1100906496.0,140111872.0,75309056.0,66342207488.0,0.0,3.0,451.0,469.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,1100906496.0,140111872.0,75309056.0,66342207488.0,0.0,0.0,0.0,0.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,1100898304.0,140111872.0,75317248.0,66342207488.0,0.0,0.0,182.0,252.0
3.160,0.031,96.777,0.0,0.0,0.031,0.0,0.0,1100898304.0,140111872.0,75317248.0,66342207488.0,0.0,0.0,0.0,0.0
3.158,0.094,96.748,0.0,0.0,0.0,0.0,0.0,1100886016.0,140111872.0,75321344.0,66342215680.0,0.0,0.0,120.0,0.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1100886016.0,140111872.0,75321344.0,66342215680.0,0.0,0.0,0.0,0.0
3.128,0.094,96.778,0.0,0.0,0.0,0.0,0.0,1100877824.0,140111872.0,75329536.0,66342215680.0,0.0,0.0,743.0,680.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1100886016.0,140111872.0,75329536.0,66342207488.0,0.0,0.0,0.0,0.0
3.128,0.094,96.778,0.0,0.0,0.0,0.0,0.0,1100877824.0,140111872.0,75337728.0,66342207488.0,0.0,0.0,422.0,252.0
3.161,0.031,96.808,0.0,0.0,0.0,0.0,0.0,1100877824.0,140111872.0,75337728.0,66342207488.0,0.0,0.0,0.0,0.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1100873728.0,140111872.0,75341824.0,66342207488.0,0.0,0.0,188.0,662.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1100873728.0,140111872.0,75341824.0,66342207488.0,0.0,0.0,0.0,0.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,1100865536.0,140111872.0,75345920.0,66342211584.0,0.0,0.0,240.0,0.0
3.160,0.063,96.777,0.0,0.0,0.0,0.0,0.0,1100865536.0,140111872.0,75345920.0,66342211584.0,0.0,0.0,0.0,0.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,1100861440.0,140111872.0,75350016.0,66342211584.0,0.0,0.0,120.0,0.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1100861440.0,140111872.0,75350016.0,66342211584.0,0.0,0.0,0.0,0.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1100972032.0,140111872.0,75358208.0,66342092800.0,0.0,0.0,60.0,0.0
