"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-641-18.local",,,,"User:","pg27752"
"Cmdline:","dstat -cdmrn --integer --output OMP_dstat.txt",,,,"Date:","27 Mar 2015 18:45:40 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"io/total",,"net/total",
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905453568.0,216834048.0,215838720.0,66320408576.0,0.0,0.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905449472.0,216834048.0,215842816.0,66320408576.0,0.0,0.0,242.0,252.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905445376.0,216834048.0,215846912.0,66320408576.0,0.0,0.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905428992.0,216834048.0,215846912.0,66320424960.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905424896.0,216834048.0,215851008.0,66320424960.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905420800.0,216834048.0,215855104.0,66320424960.0,0.0,0.0,60.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905412608.0,216834048.0,215863296.0,66320424960.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905412608.0,216834048.0,215863296.0,66320424960.0,0.0,0.0,0.0,0.0
0.031,0.063,99.343,0.563,0.0,0.0,0.0,20480.0,905408512.0,216834048.0,215867392.0,66320424960.0,0.0,5.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905412608.0,216834048.0,215871488.0,66320416768.0,0.0,0.0,728.0,97452.0
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,905408512.0,216834048.0,215875584.0,66320416768.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905400320.0,216834048.0,215875584.0,66320424960.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905396224.0,216834048.0,215879680.0,66320424960.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905392128.0,216834048.0,215883776.0,66320424960.0,0.0,0.0,182.0,252.0
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,905388032.0,216834048.0,215887872.0,66320424960.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905388032.0,216834048.0,215887872.0,66320424960.0,0.0,0.0,60.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905383936.0,216834048.0,215891968.0,66320424960.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905379840.0,216834048.0,215896064.0,66320424960.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905383936.0,216834048.0,215900160.0,66320416768.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905383936.0,216834048.0,215900160.0,66320416768.0,0.0,0.0,362.0,252.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905371648.0,216834048.0,215904256.0,66320424960.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905375744.0,216834048.0,215908352.0,66320416768.0,0.0,0.0,120.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905236480.0,216834048.0,215912448.0,66320551936.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905228288.0,216834048.0,215912448.0,66320560128.0,0.0,0.0,180.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905224192.0,216834048.0,215916544.0,66320560128.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905220096.0,216834048.0,215920640.0,66320560128.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905220096.0,216834048.0,215920640.0,66320560128.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905216000.0,216834048.0,215924736.0,66320560128.0,0.0,0.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905228288.0,216834048.0,215928832.0,66320543744.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,12288.0,905224192.0,216834048.0,215932928.0,66320543744.0,0.0,3.0,332.0,6980.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905224192.0,216834048.0,215932928.0,66320543744.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905211904.0,216834048.0,215937024.0,66320551936.0,0.0,0.0,302.0,252.0
0.0,0.063,99.906,0.0,0.0,0.031,0.0,0.0,905207808.0,216834048.0,215941120.0,66320551936.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905203712.0,216834048.0,215945216.0,66320551936.0,0.0,0.0,120.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905203712.0,216834048.0,215945216.0,66320551936.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905199616.0,216834048.0,215949312.0,66320551936.0,0.0,0.0,120.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905195520.0,216834048.0,215953408.0,66320551936.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905191424.0,216834048.0,215957504.0,66320551936.0,0.0,0.0,68.0,542.0
0.063,0.125,99.812,0.0,0.0,0.0,0.0,0.0,905195520.0,216834048.0,215961600.0,66320543744.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905195520.0,216834048.0,215961600.0,66320543744.0,0.0,0.0,982.0,98602.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905191424.0,216834048.0,215965696.0,66320543744.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905187328.0,216834048.0,215969792.0,66320543744.0,0.0,0.0,114.0,252.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905187328.0,216834048.0,215969792.0,66320543744.0,0.0,0.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905175040.0,216834048.0,215973888.0,66320551936.0,0.0,0.0,182.0,252.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905166848.0,216834048.0,215982080.0,66320551936.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905162752.0,216834048.0,215986176.0,66320551936.0,0.0,0.0,683.0,572.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905162752.0,216834048.0,215986176.0,66320551936.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905158656.0,216834048.0,215990272.0,66320551936.0,0.0,0.0,60.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905162752.0,216834048.0,215994368.0,66320543744.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905162752.0,216834048.0,215994368.0,66320543744.0,0.0,0.0,182.0,252.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905150464.0,216834048.0,215998464.0,66320551936.0,0.0,0.0,0.0,0.0
0.031,0.125,99.844,0.0,0.0,0.0,0.0,0.0,905138176.0,216834048.0,216002560.0,66320560128.0,0.0,0.0,60.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905134080.0,216834048.0,216006656.0,66320560128.0,0.0,0.0,0.0,0.0
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,905134080.0,216834048.0,216006656.0,66320560128.0,0.0,0.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905129984.0,216834048.0,216010752.0,66320560128.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905134080.0,216834048.0,216014848.0,66320551936.0,0.0,0.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905129984.0,216834048.0,216018944.0,66320551936.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905129984.0,216834048.0,216018944.0,66320551936.0,0.0,0.0,60.0,12524.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905396224.0,216834048.0,216023040.0,66320281600.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905392128.0,216834048.0,216027136.0,66320281600.0,0.0,0.0,544.0,6254.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905388032.0,216834048.0,216031232.0,66320281600.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905388032.0,216834048.0,216031232.0,66320281600.0,0.0,0.0,182.0,252.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905383936.0,216834048.0,216035328.0,66320281600.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905363456.0,216834048.0,216039424.0,66320297984.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905359360.0,216834048.0,216043520.0,66320297984.0,0.0,0.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905359360.0,216834048.0,216043520.0,66320297984.0,0.0,0.0,60.0,0.0
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,905355264.0,216834048.0,216047616.0,66320297984.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905351168.0,216834048.0,216051712.0,66320297984.0,0.0,0.0,60.0,0.0
0.0,0.094,99.343,0.563,0.0,0.0,0.0,12288.0,905355264.0,216834048.0,216055808.0,66320289792.0,0.0,3.0,0.0,0.0
0.031,0.125,99.844,0.0,0.0,0.0,0.0,0.0,905355264.0,216834048.0,216055808.0,66320289792.0,0.0,0.0,1110.0,99372.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905351168.0,216834048.0,216059904.0,66320289792.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905338880.0,216834048.0,216064000.0,66320297984.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905338880.0,216834048.0,216064000.0,66320297984.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905334784.0,216834048.0,216068096.0,66320297984.0,0.0,0.0,242.0,252.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905330688.0,216834048.0,216072192.0,66320297984.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905326592.0,216834048.0,216076288.0,66320297984.0,0.0,0.0,180.0,0.0
0.031,0.125,99.687,0.156,0.0,0.0,0.0,45056.0,905842688.0,216834048.0,216076288.0,66319781888.0,0.0,11.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905830400.0,216834048.0,216088576.0,66319781888.0,0.0,0.0,0.0,124.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905572352.0,216834048.0,216092672.0,66320035840.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905822208.0,216834048.0,216096768.0,66319781888.0,0.0,0.0,182.0,252.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905695232.0,216834048.0,216096768.0,66319908864.0,0.0,0.0,0.0,0.0
0.031,0.063,99.875,0.0,0.0,0.031,0.0,0.0,905691136.0,216834048.0,216100864.0,66319908864.0,0.0,0.0,128.0,542.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905678848.0,216834048.0,216104960.0,66319917056.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905592832.0,216834048.0,216109056.0,66319998976.0,0.0,0.0,60.0,42.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905588736.0,216834048.0,216113152.0,66319998976.0,0.0,0.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905457664.0,216834048.0,216117248.0,66320125952.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905453568.0,216834048.0,216121344.0,66320125952.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905449472.0,216834048.0,216125440.0,66320125952.0,0.0,0.0,60.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905465856.0,216834048.0,216125440.0,66320109568.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905461760.0,216834048.0,216129536.0,66320109568.0,0.0,0.0,1213.0,5898.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905457664.0,216834048.0,216133632.0,66320109568.0,0.0,0.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905498624.0,216834048.0,216137728.0,66320064512.0,0.0,0.0,182.0,252.0
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,905494528.0,216834048.0,216137728.0,66320068608.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905490432.0,216834048.0,216141824.0,66320068608.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905486336.0,216834048.0,216145920.0,66320068608.0,0.0,0.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905486336.0,216834048.0,216145920.0,66320068608.0,0.0,0.0,60.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905482240.0,216834048.0,216150016.0,66320068608.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905478144.0,216834048.0,216154112.0,66320068608.0,0.0,0.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905482240.0,216834048.0,216158208.0,66320060416.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,24576.0,905482240.0,216834048.0,216158208.0,66320060416.0,0.0,6.0,982.0,95836.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905478144.0,216834048.0,216162304.0,66320060416.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905474048.0,216834048.0,216166400.0,66320060416.0,0.0,0.0,174.0,252.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905469952.0,216834048.0,216170496.0,66320060416.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905461760.0,216834048.0,216170496.0,66320068608.0,0.0,0.0,242.0,252.0
0.031,0.125,99.844,0.0,0.0,0.0,0.0,0.0,905457664.0,216834048.0,216174592.0,66320068608.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905453568.0,216834048.0,216178688.0,66320068608.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905449472.0,216834048.0,216182784.0,66320068608.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905449472.0,216834048.0,216182784.0,66320068608.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905445376.0,216834048.0,216186880.0,66320068608.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905441280.0,216834048.0,216190976.0,66320068608.0,0.0,0.0,242.0,252.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905437184.0,216834048.0,216195072.0,66320068608.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905428992.0,216834048.0,216195072.0,66320076800.0,0.0,0.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905424896.0,216834048.0,216199168.0,66320076800.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905428992.0,216834048.0,216203264.0,66320068608.0,0.0,0.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905424896.0,216834048.0,216207360.0,66320068608.0,0.0,0.0,0.0,0.0
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,905424896.0,216834048.0,216207360.0,66320068608.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905420800.0,216834048.0,216211456.0,66320068608.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905416704.0,216834048.0,216215552.0,66320068608.0,0.0,0.0,0.0,3770.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905433088.0,216834048.0,216215552.0,66320052224.0,0.0,0.0,0.0,0.0
0.031,0.125,99.844,0.0,0.0,0.0,0.0,0.0,905437184.0,216834048.0,216219648.0,66320044032.0,0.0,0.0,332.0,4052.0
0.031,0.125,99.844,0.0,0.0,0.0,0.0,0.0,905424896.0,216834048.0,216223744.0,66320052224.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905420800.0,216834048.0,216227840.0,66320052224.0,0.0,0.0,182.0,252.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905416704.0,216834048.0,216231936.0,66320052224.0,0.0,0.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905396224.0,216834048.0,216236032.0,66320068608.0,0.0,0.0,0.0,0.0
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,905392128.0,216834048.0,216240128.0,66320068608.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905388032.0,216834048.0,216244224.0,66320068608.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905388032.0,216834048.0,216244224.0,66320068608.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905383936.0,216834048.0,216248320.0,66320068608.0,0.0,0.0,68.0,542.0
0.063,0.094,99.280,0.563,0.0,0.0,0.0,12288.0,905388032.0,216834048.0,216252416.0,66320060416.0,0.0,3.0,0.0,0.0
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,905383936.0,216834048.0,216256512.0,66320060416.0,0.0,0.0,662.0,96082.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905383936.0,216834048.0,216256512.0,66320060416.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905371648.0,216834048.0,216260608.0,66320068608.0,0.0,0.0,120.0,42.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905367552.0,216834048.0,216264704.0,66320068608.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905363456.0,216834048.0,216268800.0,66320068608.0,0.0,0.0,182.0,252.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905363456.0,216834048.0,216268800.0,66320068608.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905359360.0,216834048.0,216272896.0,66320068608.0,0.0,0.0,683.0,572.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905355264.0,216834048.0,216276992.0,66320068608.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905351168.0,216834048.0,216281088.0,66320068608.0,0.0,0.0,60.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905486336.0,216834048.0,216281088.0,66319933440.0,0.0,0.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905482240.0,216834048.0,216285184.0,66319933440.0,0.0,0.0,435.0,252.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905469952.0,216834048.0,216289280.0,66319941632.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905465856.0,216834048.0,216289280.0,66319945728.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905461760.0,216834048.0,216293376.0,66319945728.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905322496.0,216834048.0,216297472.0,66320080896.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905318400.0,216834048.0,216301568.0,66320080896.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905318400.0,216834048.0,216301568.0,66320080896.0,0.0,0.0,0.0,0.0
0.031,0.125,99.844,0.0,0.0,0.0,0.0,0.0,905314304.0,216834048.0,216305664.0,66320080896.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905310208.0,216834048.0,216309760.0,66320080896.0,0.0,0.0,120.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905322496.0,216834048.0,216313856.0,66320064512.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905322496.0,216834048.0,216313856.0,66320064512.0,0.0,0.0,604.0,7554.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905318400.0,216834048.0,216317952.0,66320064512.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905306112.0,216834048.0,216322048.0,66320072704.0,0.0,0.0,302.0,252.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905302016.0,216834048.0,216326144.0,66320072704.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905302016.0,216834048.0,216326144.0,66320072704.0,0.0,0.0,60.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905297920.0,216834048.0,216330240.0,66320072704.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905293824.0,216834048.0,216334336.0,66320072704.0,0.0,0.0,60.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905289728.0,216834048.0,216338432.0,66320072704.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905289728.0,216834048.0,216338432.0,66320072704.0,0.0,0.0,120.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905289728.0,216834048.0,216346624.0,66320064512.0,0.0,0.0,0.0,0.0
0.0,0.094,99.875,0.0,0.0,0.031,0.0,4096.0,905289728.0,216834048.0,216346624.0,66320064512.0,0.0,1.0,1188.0,97504.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905285632.0,216834048.0,216350720.0,66320064512.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905285632.0,216834048.0,216350720.0,66320064512.0,0.0,0.0,114.0,252.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905404416.0,216834048.0,216358912.0,66319937536.0,0.0,0.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905400320.0,216834048.0,216363008.0,66319937536.0,0.0,0.0,242.0,252.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905400320.0,216834048.0,216363008.0,66319937536.0,0.0,0.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905388032.0,216834048.0,216367104.0,66319945728.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905383936.0,216834048.0,216371200.0,66319945728.0,0.0,0.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905379840.0,216834048.0,216375296.0,66319945728.0,0.0,0.0,60.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905388032.0,216834048.0,216375296.0,66319937536.0,0.0,0.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905383936.0,216834048.0,216379392.0,66319937536.0,0.0,0.0,182.0,252.0
0.0,0.031,99.969,0.0,0.0,0.0,0.0,0.0,905371648.0,216834048.0,216383488.0,66319945728.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905486336.0,216834048.0,216387584.0,66319826944.0,0.0,0.0,128.0,542.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905486336.0,216834048.0,216387584.0,66319826944.0,0.0,0.0,0.0,0.0
0.031,0.125,99.844,0.0,0.0,0.0,0.0,0.0,905482240.0,216834048.0,216391680.0,66319826944.0,0.0,0.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905478144.0,216834048.0,216395776.0,66319826944.0,0.0,0.0,0.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,0.0,0.0,905474048.0,216834048.0,216399872.0,66319826944.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905474048.0,216834048.0,216399872.0,66319826944.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905469952.0,216834048.0,216403968.0,66319826944.0,0.0,0.0,60.0,3770.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905490432.0,216834048.0,216408064.0,66319802368.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905486336.0,216834048.0,216412160.0,66319802368.0,0.0,0.0,955.0,6984.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905486336.0,216834048.0,216412160.0,66319802368.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905482240.0,216834048.0,216416256.0,66319802368.0,0.0,0.0,242.0,252.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905478144.0,216834048.0,216420352.0,66319802368.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905457664.0,216834048.0,216424448.0,66319818752.0,0.0,0.0,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905449472.0,216834048.0,216424448.0,66319826944.0,0.0,0.0,0.0,0.0
0.0,0.094,99.906,0.0,0.0,0.0,0.0,0.0,905453568.0,216834048.0,216428544.0,66319818752.0,0.0,0.0,60.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,0.0,0.0,905449472.0,216834048.0,216432640.0,66319818752.0,0.0,0.0,0.0,0.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,905449472.0,216834048.0,216432640.0,66319818752.0,0.0,0.0,0.0,0.0
