"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-662-1.local",,,,"User:","pg27752"
"Cmdline:","dstat -cdmrn --integer --output SER_ep.txt",,,,"Date:","20 Mar 2015 14:02:36 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"io/total",,"net/total",
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,1124024320.0,195395584.0,484614144.0,65850200064.0,0.0,0.0,272.0,4120.0
2.085,0.063,97.852,0.0,0.0,0.0,0.0,0.0,1124024320.0,195395584.0,484614144.0,65850200064.0,0.0,0.0,0.0,0.0
2.106,0.042,97.831,0.0,0.0,0.021,0.0,0.0,1124003840.0,195395584.0,484626432.0,65850208256.0,0.0,0.0,186.0,130.0
2.085,0.063,97.853,0.0,0.0,0.0,0.0,0.0,1123999744.0,195395584.0,484630528.0,65850208256.0,0.0,0.0,0.0,0.0
2.106,0.063,97.832,0.0,0.0,0.0,0.0,0.0,1123864576.0,195395584.0,484638720.0,65850335232.0,0.0,0.0,330.0,90.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,1123864576.0,195395584.0,484638720.0,65850335232.0,0.0,0.0,0.0,0.0
2.107,0.042,97.851,0.0,0.0,0.0,0.0,0.0,1123864576.0,195395584.0,484646912.0,65850327040.0,0.0,0.0,302.0,252.0
2.085,0.063,97.852,0.0,0.0,0.0,0.0,0.0,1123864576.0,195395584.0,484646912.0,65850327040.0,0.0,0.0,0.0,0.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,1123856384.0,195395584.0,484655104.0,65850327040.0,0.0,0.0,120.0,0.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,1123856384.0,195395584.0,484655104.0,65850327040.0,0.0,0.0,0.0,0.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,1123713024.0,195395584.0,484663296.0,65850462208.0,0.0,0.0,186.0,130.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,1123713024.0,195395584.0,484663296.0,65850462208.0,0.0,0.0,0.0,0.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,1123696640.0,195395584.0,484671488.0,65850470400.0,0.0,0.0,68.0,406.0
2.107,0.042,97.851,0.0,0.0,0.0,0.0,0.0,1123696640.0,195395584.0,484671488.0,65850470400.0,0.0,0.0,0.0,0.0
2.088,0.042,97.870,0.0,0.0,0.0,0.0,0.0,1123684352.0,195395584.0,484683776.0,65850470400.0,0.0,0.0,926.0,142158.0
2.087,0.042,97.871,0.0,0.0,0.0,0.0,0.0,1123684352.0,195395584.0,484683776.0,65850470400.0,0.0,0.0,0.0,0.0
2.088,0.042,97.871,0.0,0.0,0.0,0.0,0.0,1123938304.0,195395584.0,484691968.0,65850208256.0,0.0,0.0,246.0,130.0
2.107,0.042,97.851,0.0,0.0,0.0,0.0,0.0,1123938304.0,195395584.0,484691968.0,65850208256.0,0.0,0.0,0.0,0.0
2.088,0.042,97.871,0.0,0.0,0.0,0.0,0.0,1123930112.0,195395584.0,484700160.0,65850208256.0,0.0,0.0,302.0,252.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,1123930112.0,195395584.0,484700160.0,65850208256.0,0.0,0.0,0.0,0.0
2.088,0.042,97.871,0.0,0.0,0.0,0.0,0.0,1123921920.0,195395584.0,484708352.0,65850208256.0,0.0,0.0,60.0,0.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,1123917824.0,195395584.0,484712448.0,65850208256.0,0.0,0.0,0.0,0.0
2.088,0.042,97.871,0.0,0.0,0.0,0.0,0.0,1123897344.0,195395584.0,484716544.0,65850224640.0,0.0,0.0,66.0,130.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,1123893248.0,195395584.0,484720640.0,65850224640.0,0.0,0.0,0.0,0.0
2.086,0.063,97.851,0.0,0.0,0.0,0.0,0.0,1123758080.0,195395584.0,484728832.0,65850351616.0,0.0,0.0,182.0,252.0
2.107,0.042,97.851,0.0,0.0,0.0,0.0,0.0,1123758080.0,195395584.0,484728832.0,65850351616.0,0.0,0.0,0.0,0.0
2.088,0.063,97.850,0.0,0.0,0.0,0.0,0.0,1123758080.0,195395584.0,484737024.0,65850343424.0,0.0,0.0,0.0,0.0
2.087,0.021,97.892,0.0,0.0,0.0,0.0,0.0,1123758080.0,195395584.0,484737024.0,65850343424.0,0.0,0.0,0.0,0.0
2.086,0.063,97.851,0.0,0.0,0.0,0.0,0.0,1123741696.0,195395584.0,484745216.0,65850351616.0,0.0,0.0,66.0,130.0
2.087,0.021,97.892,0.0,0.0,0.0,0.0,0.0,1123741696.0,195395584.0,484745216.0,65850351616.0,0.0,0.0,0.0,0.0
2.107,0.042,97.851,0.0,0.0,0.0,0.0,0.0,1123741696.0,195395584.0,484753408.0,65850343424.0,0.0,0.0,332.0,7484.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,1123741696.0,195395584.0,484753408.0,65850343424.0,0.0,0.0,0.0,0.0
2.086,0.021,97.809,0.083,0.0,0.0,0.0,0.0,1123733504.0,195395584.0,484761600.0,65850343424.0,0.0,0.0,150.0,0.0
2.086,0.042,97.538,0.334,0.0,0.0,0.0,12288.0,1123733504.0,195395584.0,484761600.0,65850343424.0,0.0,3.0,0.0,0.0
2.106,0.063,97.831,0.0,0.0,0.0,0.0,0.0,1123717120.0,195395584.0,484769792.0,65850351616.0,0.0,0.0,126.0,130.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,1123717120.0,195395584.0,484769792.0,65850351616.0,0.0,0.0,0.0,0.0
2.107,0.042,97.851,0.0,0.0,0.0,0.0,0.0,1123713024.0,195395584.0,484782080.0,65850343424.0,0.0,0.0,182.0,252.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,1123713024.0,195395584.0,484782080.0,65850343424.0,0.0,0.0,0.0,0.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,1123704832.0,195395584.0,484790272.0,65850343424.0,0.0,0.0,234.0,240.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,1123704832.0,195395584.0,484790272.0,65850343424.0,0.0,0.0,0.0,0.0
2.107,0.021,97.851,0.0,0.0,0.021,0.0,0.0,1123696640.0,195395584.0,484798464.0,65850343424.0,0.0,0.0,66.0,130.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,1123692544.0,195395584.0,484802560.0,65850343424.0,0.0,0.0,0.0,0.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,1123676160.0,195395584.0,484810752.0,65850351616.0,0.0,0.0,60.0,0.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,1123676160.0,195395584.0,484810752.0,65850351616.0,0.0,0.0,0.0,0.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,1123667968.0,195395584.0,484818944.0,65850351616.0,0.0,0.0,1124.0,140654.0
2.085,0.063,97.852,0.0,0.0,0.0,0.0,0.0,1123667968.0,195395584.0,484818944.0,65850351616.0,0.0,0.0,0.0,0.0
2.107,0.042,97.851,0.0,0.0,0.0,0.0,0.0,1123794944.0,195395584.0,484827136.0,65850216448.0,0.0,0.0,308.0,382.0
2.086,0.063,97.852,0.0,0.0,0.0,0.0,0.0,1123794944.0,195395584.0,484827136.0,65850216448.0,0.0,0.0,0.0,0.0
2.086,0.021,97.893,0.0,0.0,0.0,0.0,0.0,1123782656.0,195395584.0,484839424.0,65850216448.0,0.0,0.0,182.0,252.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,1123782656.0,195395584.0,484839424.0,65850216448.0,0.0,0.0,0.0,0.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,1123774464.0,195395584.0,484847616.0,65850216448.0,0.0,0.0,60.0,0.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,1123774464.0,195395584.0,484847616.0,65850216448.0,0.0,0.0,0.0,0.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,1123766272.0,195395584.0,484855808.0,65850216448.0,0.0,0.0,66.0,130.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,1123766272.0,195395584.0,484855808.0,65850216448.0,0.0,0.0,0.0,0.0
2.087,0.042,97.871,0.0,0.0,0.0,0.0,0.0,1123749888.0,195395584.0,484864000.0,65850224640.0,0.0,0.0,182.0,252.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,1123749888.0,195395584.0,484864000.0,65850224640.0,0.0,0.0,0.0,0.0
2.107,0.063,97.831,0.0,0.0,0.0,0.0,0.0,1123741696.0,195395584.0,484872192.0,65850224640.0,0.0,0.0,128.0,406.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,1123749888.0,195395584.0,484872192.0,65850216448.0,0.0,0.0,0.0,0.0
2.108,0.021,97.871,0.0,0.0,0.0,0.0,0.0,1123741696.0,195395584.0,484880384.0,65850216448.0,0.0,0.0,0.0,3770.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,1123749888.0,195395584.0,484880384.0,65850208256.0,0.0,0.0,0.0,0.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,1123737600.0,195395584.0,484892672.0,65850208256.0,0.0,0.0,610.0,6968.0
2.086,0.021,97.893,0.0,0.0,0.0,0.0,0.0,1123737600.0,195395584.0,484892672.0,65850208256.0,0.0,0.0,0.0,0.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,1123721216.0,195395584.0,484900864.0,65850216448.0,0.0,0.0,0.0,0.0
2.086,0.021,97.894,0.0,0.0,0.0,0.0,0.0,1123721216.0,195395584.0,484900864.0,65850216448.0,0.0,0.0,0.0,0.0
2.106,0.042,97.832,0.0,0.0,0.021,0.0,4096.0,1123713024.0,195395584.0,484909056.0,65850216448.0,0.0,1.0,0.0,0.0
2.086,0.021,97.893,0.0,0.0,0.0,0.0,0.0,1123713024.0,195395584.0,484909056.0,65850216448.0,0.0,0.0,0.0,0.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,1123713024.0,195395584.0,484917248.0,65850208256.0,0.0,0.0,248.0,382.0
2.086,0.021,97.893,0.0,0.0,0.0,0.0,0.0,1123713024.0,195395584.0,484917248.0,65850208256.0,0.0,0.0,0.0,0.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,1123704832.0,195395584.0,484925440.0,65850208256.0,0.0,0.0,0.0,0.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,1123704832.0,195395584.0,484925440.0,65850208256.0,0.0,0.0,0.0,0.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,1123696640.0,195395584.0,484933632.0,65850208256.0,0.0,0.0,0.0,0.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,1123696640.0,195395584.0,484933632.0,65850208256.0,0.0,0.0,0.0,0.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,1123676160.0,195395584.0,484945920.0,65850216448.0,0.0,0.0,66.0,130.0
2.086,0.021,97.893,0.0,0.0,0.0,0.0,0.0,1123676160.0,195395584.0,484945920.0,65850216448.0,0.0,0.0,0.0,0.0
2.086,0.021,97.893,0.0,0.0,0.0,0.0,0.0,1123794944.0,195395584.0,484954112.0,65850089472.0,0.0,0.0,1006.0,143250.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,1123794944.0,195395584.0,484954112.0,65850089472.0,0.0,0.0,0.0,0.0
2.107,0.042,97.851,0.0,0.0,0.0,0.0,0.0,1123794944.0,195395584.0,484962304.0,65850081280.0,0.0,0.0,242.0,252.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,1123794944.0,195395584.0,484962304.0,65850081280.0,0.0,0.0,0.0,0.0
2.086,0.021,97.893,0.0,0.0,0.0,0.0,0.0,1123786752.0,195395584.0,484970496.0,65850081280.0,0.0,0.0,308.0,382.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,1123782656.0,195395584.0,484974592.0,65850081280.0,0.0,0.0,0.0,0.0
2.086,0.021,97.893,0.0,0.0,0.0,0.0,0.0,1123774464.0,195395584.0,484982784.0,65850081280.0,0.0,0.0,0.0,0.0
2.085,0.063,97.852,0.0,0.0,0.0,0.0,0.0,1123774464.0,195395584.0,484982784.0,65850081280.0,0.0,0.0,0.0,0.0
2.086,0.021,97.893,0.0,0.0,0.0,0.0,0.0,1123745792.0,195395584.0,484995072.0,65850097664.0,0.0,0.0,120.0,42.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,1123745792.0,195395584.0,484995072.0,65850097664.0,0.0,0.0,0.0,0.0
2.086,0.042,97.852,0.0,0.0,0.021,0.0,0.0,1123729408.0,195395584.0,485003264.0,65850105856.0,0.0,0.0,308.0,382.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,1123729408.0,195395584.0,485003264.0,65850105856.0,0.0,0.0,0.0,0.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,1123729408.0,195395584.0,485011456.0,65850097664.0,0.0,0.0,150.0,0.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,1123729408.0,195395584.0,485011456.0,65850097664.0,0.0,0.0,0.0,0.0
2.106,0.021,97.873,0.0,0.0,0.0,0.0,0.0,1123721216.0,195395584.0,485019648.0,65850097664.0,0.0,0.0,60.0,0.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,1123729408.0,195395584.0,485019648.0,65850089472.0,0.0,0.0,0.0,0.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,1123721216.0,195395584.0,485027840.0,65850089472.0,0.0,0.0,536.0,6088.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,1123721216.0,195395584.0,485027840.0,65850089472.0,0.0,0.0,0.0,0.0
2.086,0.042,97.789,0.083,0.0,0.0,0.0,0.0,1123713024.0,195395584.0,485036032.0,65850089472.0,0.0,0.0,120.0,0.0
2.086,0.042,97.539,0.334,0.0,0.0,0.0,12288.0,1123713024.0,195395584.0,485036032.0,65850089472.0,0.0,3.0,0.0,0.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,1123692544.0,195395584.0,485048320.0,65850097664.0,0.0,0.0,0.0,0.0
2.106,0.021,97.873,0.0,0.0,0.0,0.0,0.0,1123692544.0,195395584.0,485048320.0,65850097664.0,0.0,0.0,0.0,0.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,1123692544.0,195395584.0,485056512.0,65850089472.0,0.0,0.0,248.0,382.0
2.107,0.042,97.851,0.0,0.0,0.0,0.0,0.0,1123688448.0,195395584.0,485060608.0,65850089472.0,0.0,0.0,0.0,0.0
2.087,0.021,97.892,0.0,0.0,0.0,0.0,0.0,1123684352.0,195395584.0,485064704.0,65850089472.0,0.0,0.0,174.0,240.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,1123684352.0,195395584.0,485064704.0,65850089472.0,0.0,0.0,0.0,0.0
2.107,0.021,97.872,0.0,0.0,0.0,0.0,0.0,1123667968.0,195395584.0,485072896.0,65850097664.0,0.0,0.0,0.0,0.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,1123663872.0,195395584.0,485076992.0,65850097664.0,0.0,0.0,0.0,0.0
2.107,0.042,97.851,0.0,0.0,0.0,0.0,0.0,1123651584.0,195395584.0,485081088.0,65850105856.0,0.0,0.0,134.0,536.0
2.085,0.042,97.853,0.0,0.0,0.021,0.0,0.0,1123651584.0,195395584.0,485081088.0,65850105856.0,0.0,0.0,0.0,0.0
2.087,0.021,97.892,0.0,0.0,0.0,0.0,0.0,1123651584.0,195395584.0,485089280.0,65850097664.0,0.0,0.0,932.0,141540.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,1123651584.0,195395584.0,485089280.0,65850097664.0,0.0,0.0,0.0,0.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,1123647488.0,195395584.0,485101568.0,65850089472.0,0.0,0.0,182.0,252.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,1123647488.0,195395584.0,485101568.0,65850089472.0,0.0,0.0,0.0,0.0
2.086,0.021,97.893,0.0,0.0,0.0,0.0,0.0,1123766272.0,195395584.0,485109760.0,65849962496.0,0.0,0.0,248.0,382.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,1123766272.0,195395584.0,485109760.0,65849962496.0,0.0,0.0,0.0,0.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,1123758080.0,195395584.0,485117952.0,65849962496.0,0.0,0.0,150.0,0.0
2.106,0.021,97.873,0.0,0.0,0.0,0.0,0.0,1123758080.0,195395584.0,485117952.0,65849962496.0,0.0,0.0,0.0,0.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,1123749888.0,195395584.0,485126144.0,65849962496.0,0.0,0.0,0.0,0.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,1123749888.0,195395584.0,485126144.0,65849962496.0,0.0,0.0,0.0,0.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,1123606528.0,195395584.0,485134336.0,65850097664.0,0.0,0.0,242.0,252.0
0.980,0.042,98.978,0.0,0.0,0.0,0.0,0.0,932306944.0,195395584.0,485134336.0,66041397248.0,0.0,0.0,0.0,0.0
0.021,0.042,99.937,0.0,0.0,0.0,0.0,0.0,932171776.0,195395584.0,485142528.0,66041524224.0,0.0,0.0,708.0,2696.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,932167680.0,195395584.0,485146624.0,66041524224.0,0.0,0.0,0.0,0.0
0.021,0.063,99.917,0.0,0.0,0.0,0.0,0.0,932184064.0,195395584.0,485146624.0,66041507840.0,0.0,0.0,2054.0,65064.0
0.0,0.042,99.958,0.0,0.0,0.0,0.0,0.0,932192256.0,195395584.0,485146624.0,66041499648.0,0.0,0.0,0.0,0.0
